,source,Start time,nonprofit,non_org_type,role,person_org_years,org_size,org_years,continent,af_region,multi_country,regionality,org_opentext,collects_data,data_kinds,non_data_work,tech_person,merl_person,cloud_storage,data_use_policy,org_agreements,person_ai_comfort,ai_use,ai_want,ai_risk,ai_risk_reward,collab_feasibility,hubs_rural_urban,in_india,india_state,india_rural_urban,ai_opentext,org_label,ref,global_north_south,continent_int,role_int,global_north_south_int,org_size_int,hubs_rural_urban_int,af_region_int,india_rural_urban_int,collab_feasibility_raw,person_ai_comfort_raw,org_years_raw,person_org_years_raw,cluster3
478,The big one,2024-03-26 07:36:57,1,,Admin,0.03333333333333333,121+,0.3,North America,,1,,,1,"['Our staff manually fill out spreadsheets (or other tabular data) from notes and observations.', 'We collect data using devices, such as phones, tablets,  or computers, and people submit/update information electronically.', 'We have at least a hundred transcripts or records of interviews, testimonials, meetings, proceedings, surveys, or similar.', 'We also retained the original audio or video that accompanies the transcripts and tabular data.', 'Our staff uses software to collect data about people, relationships, prospects, etc.', '']",,0,1,0,1,0,0.6,"['Generating\xa0content (text or images)', 'Asking a chatbot for advice, or allowing others to ask a chatbot questions about our own vast information collection', 'Interpreting\xa0our information: scoring, classifying, codifying, or summarizing our information', 'Organizing\xa0our information: restructuring, cleaning, or assigning tags so it can be searched', 'Translating\xa0or transcribing content', 'Assisting\xa0in automating simple repetitive tasks (for example, using virtual office assistants)', '']","['Generate content (text or images)', 'Assist in automating simple repetitive tasks', 'Translate or transcribe content', 'Interpret our information: score, classify, codify, or summarize our information', 'Organize our information: restructure, clean, or assign tags so it can be searched', 'Ask a chatbot for advice, or allow others to ask a chatbot questions about our own vast information collection', '']","['Decisions based on biased AI models', 'AI-related data breaches', 'Replacing workers with AI', 'Increasing inequity, if lower-capacity organizations are unable to adopt it, or if AI bias harms groups', 'Plagiarism, violating copyrights, and/or losing intellectual property', '(Over) Dependency on commercial AI products', 'Environmental impact of using AI', '']",-1,0.3,,,,,Fear that it takes out the work for real people and replacing stories that we share that are inauthentic.,['No Answer'],gt,N,0,3,0,3,,,,3.0,6.0,45.0,2.0,1
479,The big one,2024-03-26 08:37:34,1,,Fundraiser,0.16666666666666666,0-5,0.18,North America,,0,1,Animal Shelter/Rescue - Anima lWelfare,1,"['Our staff uses software to collect data about people, relationships, prospects, etc.', 'Our staff manually fill out spreadsheets (or other tabular data) from notes and observations.', '']",,0,0,1,1,0,1.0,"['Generating\xa0content (text or images)', 'Asking a chatbot for advice, or allowing others to ask a chatbot questions about our own vast information collection', '']","['Generate content (text or images)', 'Ask a chatbot for advice, or allow others to ask a chatbot questions about our own vast information collection', 'Assist in automating simple repetitive tasks', 'Predicting outcomes, patterns, or other things from our data', '']",,5,0.2,,,,,"I already use AI to help in grant writing. ChatGPT is very good in helping explain what is needed in a certain number of characters or words. I am the only one in my company (to my knowledge), that has any idea of what AI can do and how to use it. I fear most will be afraid of it so I generally keep it to myself.","['Homelessness', 'Animal Welfare']",gt,N,0,1,0,0,,,,2.0,10.0,27.0,10.0,1
480,The big one,2024-03-26 09:01:31,1,,Governance,0.15,0-5,0.14666666666666667,North America,,0,1,Citizen support organization for state parks,0,,"Supports 2 Florida State Parks via fund-raising, promoting and helping protect them.",0,0,0,0,0,0.5,"['Generating\xa0content (text or images)', 'Assisting\xa0in automating simple repetitive tasks (for example, using virtual office assistants)', '']","['Organize our information: restructure, clean, or assign tags so it can be searched', 'Assist in automating simple repetitive tasks', 'Translate or transcribe content', 'Predicting outcomes, patterns, or other things from our data', '']","['Decisions based on biased AI models', 'Plagiarism, violating copyrights, and/or losing intellectual property', 'Environmental impact of using AI', '']",5,0.4,,,,,,['Social Services'],gt,N,0,2,0,0,,,,4.0,5.0,22.0,9.0,-1
481,The big one,2024-03-26 09:18:51,1,,Governance,0.31666666666666665,0-5,0.26,North America,,0,1,Faith based,1,"['Our staff uses software to collect data about people, relationships, prospects, etc.', '']",,0,0,1,1,0,0.9,"['Generating\xa0content (text or images)', '']","['Organize our information: restructure, clean, or assign tags so it can be searched', 'Interpret our information: score, classify, codify, or summarize our information', 'Translate or transcribe content', 'Assist in automating simple repetitive tasks', 'Predicting outcomes, patterns, or other things from our data', '']","['Decisions based on biased AI models', 'AI-related data breaches', '']",5,0.6,,,,,,['Religious'],gt,N,0,2,0,0,,,,6.0,9.0,39.0,19.0,1
482,The big one,2024-03-26 10:10:56,1,,Other,0.16666666666666666,121+,0.16,North America,,1,,Social sector strategy consulting,1,"['Our staff manually fill out spreadsheets (or other tabular data) from notes and observations.', 'We collect data using devices, such as phones, tablets,  or computers, and people submit/update information electronically.', 'We have at least a hundred transcripts or records of interviews, testimonials, meetings, proceedings, surveys, or similar.', 'Our staff uses software to collect data about people, relationships, prospects, etc.', 'We also retained the original audio or video that accompanies the transcripts and tabular data.', '']",,1,1,1,1,0,0.9,"['Generating\xa0content (text or images)', 'Asking a chatbot for advice, or allowing others to ask a chatbot questions about our own vast information collection', 'Organizing\xa0our information: restructuring, cleaning, or assigning tags so it can be searched', 'Assisting\xa0in automating simple repetitive tasks (for example, using virtual office assistants)', '']","['Generate content (text or images)', 'Organize our information: restructure, clean, or assign tags so it can be searched', 'Ask a chatbot for advice, or allow others to ask a chatbot questions about our own vast information collection', 'Predicting outcomes, patterns, or other things from our data', 'Other: something else', ""We don't know yet!"", 'Assist in automating simple repetitive tasks', 'Translate or transcribe content', 'Interpret our information: score, classify, codify, or summarize our information', '']","['Decisions based on biased AI models', 'AI-related data breaches', 'Replacing workers with AI', 'Increasing inequity, if lower-capacity organizations are unable to adopt it, or if AI bias harms groups', '(Over) Dependency on commercial AI products', 'Environmental impact of using AI', '']",2,1.0,,,,,We do not yet know how to evaluate AI systems for safety and and negative impact. WE likely need to be able to do this much better before widespread adoptions. We also don't know how to govern these systems and have mostly left them to the devices of the market which does not have social well being at heart. We desperately need better policy and governance systems so that we can do some of the tactical things contained in the questions thus far much better.,['Other'],gt,N,0,8,0,3,,,,10.0,9.0,24.0,10.0,1
483,The big one,2024-03-26 10:11:35,0,3,Comms,0.16666666666666666,0-5,0.06666666666666667,Asia,,1,,"SocialGood Summit  Global +SOCIAL GOOD  by technology , innovation & Social Networks",1,"['We collect data using devices, such as phones, tablets,  or computers, and people submit/update information electronically.', '']",+SocialGood by innovative technology ,0,1,0,1,1,0.5,"['Generating\xa0content (text or images)', 'Asking a chatbot for advice, or allowing others to ask a chatbot questions about our own vast information collection', 'I am not currently using AI', '']","['Predicting outcomes, patterns, or other things from our data', '']","['AI-related data breaches', 'Environmental impact of using AI', '']",2,0.5,,,,,https://www.facebook.com/ashish.shrivastava.3388/posts/pfbid0w5WtbFrX4ykXxJ7rJMstkV8Dg9w6L7ibKoGgabZzgEAxSNNhqyc2es5TPyykYXWjl,['Technology & Innovation'],gt,S,1,4,1,0,,,,5.0,5.0,10.0,10.0,1
484,The big one,2024-03-26 07:05:30,1,,Fundraiser,0.11666666666666667,0-5,0.34,North America,,0,1,Providing home delivered meals to homebound seniors in the community. ,1,"['Our staff manually fill out spreadsheets (or other tabular data) from notes and observations.', '']",,0,0,1,0,0,,"['I am not currently using AI', '']","['Generate content (text or images)', '']","['Environmental impact of using AI', 'Increasing inequity, if lower-capacity organizations are unable to adopt it, or if AI bias harms groups', 'Plagiarism, violating copyrights, and/or losing intellectual property', '(Over) Dependency on commercial AI products', 'AI-related data breaches', '']",-1,0.3,,,,,,['Community Development'],gt,N,0,1,0,0,,,,3.0,,51.0,7.0,0
485,The big one,2024-03-26 10:40:14,1,,Governance,0.06666666666666667,6-15,0.17333333333333334,North America,,0,1,Youth Development,1,"['Our staff manually fill out spreadsheets (or other tabular data) from notes and observations.', '']",,0,1,1,1,1,0.7,"['Generating\xa0content (text or images)', '']","['Organize our information: restructure, clean, or assign tags so it can be searched', 'Predicting outcomes, patterns, or other things from our data', '']","['AI-related data breaches', '']",4,0.7,,,,,Hope to streamline access to information,"['Community Development', 'Youth & Family Services']",gt,N,0,2,0,1,,,,7.0,7.0,26.0,4.0,1
486,The big one,2024-03-26 11:01:37,1,,Fundraiser,0.016666666666666666,121+,0.36666666666666664,North America,,0,1,healthcare and family support,1,"['Our staff uses software to collect data about people, relationships, prospects, etc.', '']",,1,1,0,1,0,0.4,"['I am not currently using AI', '']","[""We don't know yet!"", '']","['AI-related data breaches', '(Over) Dependency on commercial AI products', 'Increasing inequity, if lower-capacity organizations are unable to adopt it, or if AI bias harms groups', 'Replacing workers with AI', '']",-1,0.7,,,,,Fear of job insecurity,"['Health & Wellness', 'Social Services', 'Youth & Family Services']",gt,N,0,1,0,3,,,,7.0,4.0,55.0,1.0,0
487,The big one,2024-03-26 11:42:40,1,,Governance,0.11666666666666667,0-5,0.12,North America,,0,2,Wildlife Rescue,0,,"Rescue of sick injured and iorphaned wildlife, education regarding coexistance with wildlife",0,0,1,1,0,0.9,"['Generating\xa0content (text or images)', '']","['Generate content (text or images)', 'Organize our information: restructure, clean, or assign tags so it can be searched', '']","['Decisions based on biased AI models', 'AI-related data breaches', 'Plagiarism, violating copyrights, and/or losing intellectual property', '']",3,0.5,,,,,AI has so far been incredibly useful once it was explained to our ED they embraced it much more.,"['Conservation', 'Animal Welfare']",gt,N,0,2,0,0,,,,5.0,9.0,18.0,7.0,1
